label,target,rf_probability,rf_prediction,if_score,if_prediction,hybrid_prediction,hybrid_decision
normal,0,0.215,0,0.020907144411926204,0,0,NORMAL
saint,1,1.0,1,-0.134125970464135,1,1,ATTACK
neptune,1,1.0,1,-0.07158852465154564,0,1,ATTACK
normal,0,0.125,0,0.14204691440628392,0,0,NORMAL
snmpguess,1,0.1375,0,0.09191426628781185,0,0,NORMAL
normal,0,0.0,0,0.17607633128836203,0,0,NORMAL
normal,0,0.165,0,0.014541632968439966,0,0,NORMAL
pod,1,1.0,1,0.0011470343349788692,0,1,ATTACK
neptune,1,1.0,1,-0.07881948480446188,0,1,ATTACK
normal,0,0.0,0,0.180444925376335,0,0,NORMAL
processtable,1,0.315,0,-0.05897709479866775,0,0,NORMAL
normal,0,0.0,0,0.17295272078286394,0,0,NORMAL
normal,0,0.0,0,0.14454976385834756,0,0,NORMAL
guess_passwd,1,0.08,0,0.08611346449424301,0,0,NORMAL
normal,0,0.0,0,0.17325738005611274,0,0,NORMAL
mscan,1,0.135,0,0.011182014952034303,0,0,NORMAL
neptune,1,1.0,1,-0.08264200163642565,0,1,ATTACK
neptune,1,0.995,1,-0.10272817749940621,1,1,ATTACK
normal,0,0.0,0,0.1666403034100432,0,0,NORMAL
guess_passwd,1,0.02,0,0.14845604662324396,0,0,NORMAL
back,1,0.95,1,0.11053703305473328,0,1,ATTACK
neptune,1,1.0,1,-0.08643106090942199,0,1,ATTACK
normal,0,0.0,0,0.17970341755153135,0,0,NORMAL
normal,0,0.0,0,0.17395214573350998,0,0,NORMAL
neptune,1,1.0,1,-0.10510557499971607,1,1,ATTACK
apache2,1,0.535,1,-0.03311087633407761,0,1,ATTACK
normal,0,0.0,0,0.1583930716092095,0,0,NORMAL
processtable,1,0.095,0,0.04432929027144722,0,0,NORMAL
normal,0,0.0,0,0.18105299743407177,0,0,NORMAL
guess_passwd,1,0.135,0,0.10238729173012856,0,0,NORMAL
smurf,1,0.825,1,-0.0065907136551122125,0,1,ATTACK
neptune,1,1.0,1,-0.0721056178031716,0,1,ATTACK
neptune,1,0.925,1,-0.08484846151460712,0,1,ATTACK
smurf,1,0.995,1,0.014132478569491624,0,1,ATTACK
saint,1,0.965,1,-0.008035687446057871,0,1,ATTACK
smurf,1,1.0,1,0.01207619508754032,0,1,ATTACK
smurf,1,1.0,1,0.013230257100957099,0,1,ATTACK
normal,0,0.0,0,0.1269630779791811,0,0,NORMAL
neptune,1,1.0,1,-0.09215374885964067,0,1,ATTACK
normal,0,0.0,0,0.17994868823873184,0,0,NORMAL
neptune,1,1.0,1,-0.07158852465154564,0,1,ATTACK
warezmaster,1,0.48,1,0.037833691431116645,0,1,ATTACK
normal,0,0.0,0,0.1807792630753955,0,0,NORMAL
back,1,0.75,1,0.13398134569411319,0,1,ATTACK
normal,0,0.005,0,0.10595073437197522,0,0,NORMAL
normal,0,0.0,0,0.17687964746917995,0,0,NORMAL
neptune,1,1.0,1,-0.07912618800304427,0,1,ATTACK
normal,0,0.0,0,0.1755533452176053,0,0,NORMAL
normal,0,0.0,0,0.17736514513068818,0,0,NORMAL
normal,0,0.0,0,0.1655506967264732,0,0,NORMAL
warezmaster,1,0.125,0,0.011435806143224703,0,0,NORMAL
normal,0,0.0,0,0.07509029009819118,0,0,NORMAL
normal,0,0.0,0,0.12571210239948016,0,0,NORMAL
warezmaster,1,0.295,0,0.08078879534847166,0,0,NORMAL
processtable,1,0.115,0,0.04175711120785003,0,0,NORMAL
apache2,1,0.325,0,-0.07917320269217487,0,0,NORMAL
normal,0,0.0,0,0.16789943308598632,0,0,NORMAL
guess_passwd,1,0.085,0,0.10811540314050683,0,0,NORMAL
neptune,1,1.0,1,-0.0622368653645039,0,1,ATTACK
neptune,1,1.0,1,-0.07640009509436729,0,1,ATTACK
processtable,1,0.11,0,0.02859724117829271,0,0,NORMAL
httptunnel,1,0.175,0,-0.029550149004392456,0,0,NORMAL
processtable,1,0.11,0,0.02859724117829271,0,0,NORMAL
normal,0,0.0,0,0.1771871294665477,0,0,NORMAL
normal,0,0.0,0,0.1809131043213812,0,0,NORMAL
normal,0,0.0,0,0.1659949892075091,0,0,NORMAL
snmpgetattack,1,0.0,0,0.08377396693175726,0,0,NORMAL
normal,0,0.0,0,0.12729467822036866,0,0,NORMAL
portsweep,1,0.995,1,-0.04574011010429291,0,1,ATTACK
normal,0,0.0,0,0.18012965557203764,0,0,NORMAL
normal,0,0.0,0,0.18049014373592337,0,0,NORMAL
neptune,1,1.0,1,-0.07340145087145411,0,1,ATTACK
warezmaster,1,0.3,0,0.031537721852086475,0,0,NORMAL
mscan,1,0.465,1,-0.09805256229068593,0,1,ATTACK
normal,0,0.0,0,0.17212733904750877,0,0,NORMAL
guess_passwd,1,0.145,0,0.10769462486379694,0,0,NORMAL
normal,0,0.0,0,0.17126437954803186,0,0,NORMAL
neptune,1,1.0,1,-0.06077872379676397,0,1,ATTACK
apache2,1,0.545,1,-0.025728850263084246,0,1,ATTACK
neptune,1,1.0,1,-0.10574406551248994,1,1,ATTACK
guess_passwd,1,0.08,0,0.1383787831056763,0,0,NORMAL
normal,0,0.0,0,0.17114110409550554,0,0,NORMAL
mscan,1,0.585,1,-0.09769670349660342,0,1,ATTACK
apache2,1,0.4,1,-0.0889699779484926,0,1,ATTACK
normal,0,0.0,0,0.18107875563063908,0,0,NORMAL
neptune,1,1.0,1,-0.054412715719267424,0,1,ATTACK
normal,0,0.0,0,0.16335780900045127,0,0,NORMAL
smurf,1,1.0,1,0.013230257100957099,0,1,ATTACK
neptune,1,1.0,1,-0.0842175065374745,0,1,ATTACK
normal,0,0.035,0,0.12428642470196832,0,0,NORMAL
normal,0,0.0,0,0.17652356149748516,0,0,NORMAL
normal,0,0.0,0,0.1637663779952912,0,0,NORMAL
normal,0,0.0,0,0.18085176048672102,0,0,NORMAL
satan,1,1.0,1,-0.1302762390160529,1,1,ATTACK
normal,0,0.0,0,0.17268747423993502,0,0,NORMAL
guess_passwd,1,0.01916666666666667,0,0.13807481612317246,0,0,NORMAL
normal,0,0.0,0,0.16070358898871762,0,0,NORMAL
warezmaster,1,0.25,0,0.10822598959034008,0,0,NORMAL
satan,1,1.0,1,-0.12942694651314923,1,1,ATTACK
neptune,1,1.0,1,-0.10645573003159792,1,1,ATTACK
mscan,1,0.255,0,-0.0478046249245806,0,0,NORMAL
normal,0,0.0,0,0.1794037029958931,0,0,NORMAL
normal,0,0.0,0,0.17779070137925362,0,0,NORMAL
normal,0,0.0,0,0.10140989682685231,0,0,NORMAL
snmpgetattack,1,0.0,0,0.09079192159576105,0,0,NORMAL
apache2,1,0.515,1,-0.04310421916389606,0,1,ATTACK
neptune,1,1.0,1,-0.06104567995447041,0,1,ATTACK
normal,0,0.03,0,0.09568719492513417,0,0,NORMAL
normal,0,0.0,0,0.11673771883023065,0,0,NORMAL
guess_passwd,1,0.04166666666666666,0,0.14053424685520777,0,0,NORMAL
neptune,1,1.0,1,-0.05365737831837092,0,1,ATTACK
neptune,1,1.0,1,-0.07223876453302747,0,1,ATTACK
normal,0,0.0,0,0.1750232454571531,0,0,NORMAL
guess_passwd,1,0.12,0,0.08449754377485402,0,0,NORMAL
normal,0,0.0,0,0.1510111854389305,0,0,NORMAL
normal,0,0.0,0,0.17192818932165593,0,0,NORMAL
processtable,1,0.215,0,-0.038350058520144725,0,0,NORMAL
snmpguess,1,0.155,0,0.08975590900450181,0,0,NORMAL
smurf,1,0.955,1,0.0007707760583107737,0,1,ATTACK
normal,0,0.19,0,0.05623951742688543,0,0,NORMAL
normal,0,0.0,0,0.1707640133779541,0,0,NORMAL
neptune,1,1.0,1,-0.0733963178436583,0,1,ATTACK
guess_passwd,1,0.095,0,0.10501188326620237,0,0,NORMAL
normal,0,0.0,0,0.1642806319504092,0,0,NORMAL
snmpgetattack,1,0.0,0,0.09158322896221777,0,0,NORMAL
neptune,1,1.0,1,-0.0503337545154936,0,1,ATTACK
warezmaster,1,0.005,0,0.12271097708612777,0,0,NORMAL
normal,0,0.0,0,0.17058662534316493,0,0,NORMAL
mailbomb,1,0.01,0,0.11353695516846429,0,0,NORMAL
normal,0,0.12958333333333333,0,0.024177383743593073,0,0,NORMAL
normal,0,0.0,0,0.1735490352218672,0,0,NORMAL
neptune,1,1.0,1,-0.08070292196247686,0,1,ATTACK
processtable,1,0.16,0,0.049565499634799226,0,0,NORMAL
neptune,1,1.0,1,-0.05802190296825216,0,1,ATTACK
warezmaster,1,0.34,0,0.05808977000831167,0,0,NORMAL
normal,0,0.0,0,0.174576391050572,0,0,NORMAL
guess_passwd,1,0.135,0,0.10238729173012856,0,0,NORMAL
neptune,1,1.0,1,-0.08487595931836389,0,1,ATTACK
back,1,0.99,1,0.1114530371068061,0,1,ATTACK
normal,0,0.0,0,0.17932446435150667,0,0,NORMAL
normal,0,0.0,0,0.1698143784413445,0,0,NORMAL
neptune,1,1.0,1,-0.08075387531893474,0,1,ATTACK
snmpguess,1,0.1375,0,0.09087544291513872,0,0,NORMAL
normal,0,0.0,0,0.1814417379536722,0,0,NORMAL
neptune,1,1.0,1,-0.07465350991090758,0,1,ATTACK
neptune,1,1.0,1,-0.07416102786702472,0,1,ATTACK
normal,0,0.0,0,0.08717620105594615,0,0,NORMAL
back,1,0.63,1,0.11130152028676532,0,1,ATTACK
normal,0,0.0,0,0.1703257891225124,0,0,NORMAL
guess_passwd,1,0.055,0,0.14868221976960555,0,0,NORMAL
normal,0,0.0,0,0.17605321389721618,0,0,NORMAL
processtable,1,0.23,0,0.019877690487982824,0,0,NORMAL
normal,0,0.0,0,0.15344687962659043,0,0,NORMAL
neptune,1,1.0,1,-0.07991568908616453,0,1,ATTACK
neptune,1,1.0,1,-0.06329832982074701,0,1,ATTACK
neptune,1,1.0,1,-0.06342513136479899,0,1,ATTACK
normal,0,0.0,0,0.1797948807354554,0,0,NORMAL
normal,0,0.0,0,0.17892847147080643,0,0,NORMAL
neptune,1,1.0,1,-0.05790305121448569,0,1,ATTACK
neptune,1,1.0,1,-0.10103151825882828,1,1,ATTACK
portsweep,1,0.97,1,-0.04053979329816104,0,1,ATTACK
guess_passwd,1,0.04,0,0.14540278525607275,0,0,NORMAL
normal,0,0.0,0,0.10912329184218378,0,0,NORMAL
normal,0,0.0,0,0.18011842425522745,0,0,NORMAL
satan,1,0.995,1,-0.0442447914026014,0,1,ATTACK
apache2,1,0.425,1,-0.005659676598994912,0,1,ATTACK
normal,0,0.0,0,0.17442801261820368,0,0,NORMAL
snmpguess,1,0.155,0,0.09128740830039828,0,0,NORMAL
smurf,1,0.91,1,0.033791064258856585,0,1,ATTACK
normal,0,0.0,0,0.1473565337469891,0,0,NORMAL
normal,0,0.0,0,0.1760855402304527,0,0,NORMAL
normal,0,0.0,0,0.17456105351643364,0,0,NORMAL
satan,1,1.0,1,-0.14169018306169612,1,1,ATTACK
normal,0,0.0,0,0.17463804396305105,0,0,NORMAL
httptunnel,1,0.195,0,-0.024616468486584275,0,0,NORMAL
smurf,1,0.865,1,-0.007132904703401666,0,1,ATTACK
warezmaster,1,0.245,0,0.063554455030215,0,0,NORMAL
satan,1,1.0,1,-0.14109932492591282,1,1,ATTACK
mscan,1,0.38,0,-0.07930193287521659,0,0,NORMAL
neptune,1,1.0,1,-0.10601307447995612,1,1,ATTACK
normal,0,0.0,0,0.17990122399471015,0,0,NORMAL
normal,0,0.0,0,0.1690351741585449,0,0,NORMAL
neptune,1,0.98,1,-0.1035176637000279,1,1,ATTACK
neptune,1,1.0,1,-0.0761995951551051,0,1,ATTACK
normal,0,0.0,0,0.18122893151696823,0,0,NORMAL
normal,0,0.0,0,0.1718914250307494,0,0,NORMAL
normal,0,0.0,0,0.10470736063649572,0,0,NORMAL
processtable,1,0.3,0,-0.06677286760731826,0,0,NORMAL
mscan,1,0.195,0,-0.034514140408565264,0,0,NORMAL
normal,0,0.0,0,0.18090488525537413,0,0,NORMAL
normal,0,0.0,0,0.09213551360597289,0,0,NORMAL
normal,0,0.0,0,0.17408002718958,0,0,NORMAL
mscan,1,0.425,1,-0.06901343549276573,0,1,ATTACK
apache2,1,0.52,1,-0.021187403642052516,0,1,ATTACK
guess_passwd,1,0.085,0,0.07120700118671042,0,0,NORMAL
neptune,1,1.0,1,-0.09783148668425257,0,1,ATTACK
smurf,1,0.97,1,0.009094236075918971,0,1,ATTACK
warezmaster,1,0.055,0,0.07724630199617938,0,0,NORMAL
normal,0,0.0,0,0.13925225750074383,0,0,NORMAL
processtable,1,0.375,0,-0.04983588245843151,0,0,NORMAL
normal,0,0.0,0,0.18052575719384573,0,0,NORMAL
normal,0,0.0,0,0.1707020763091846,0,0,NORMAL
neptune,1,1.0,1,-0.07889499429734681,0,1,ATTACK
ipsweep,1,1.0,1,0.012388154046670152,0,1,ATTACK
neptune,1,1.0,1,-0.07504470798082818,0,1,ATTACK
normal,0,0.185,0,0.016442432324724143,0,0,NORMAL
warezmaster,1,0.24,0,0.062069623589390055,0,0,NORMAL
apache2,1,0.25,0,-0.0646671239714448,0,0,NORMAL
apache2,1,0.47,1,-0.011967811971818954,0,1,ATTACK
neptune,1,0.995,1,-0.10349192856988054,1,1,ATTACK
portsweep,1,1.0,1,-0.07231128434110068,0,1,ATTACK
normal,0,0.0,0,0.16523647892753823,0,0,NORMAL
normal,0,0.015,0,-0.005044925601220274,0,0,NORMAL
normal,0,0.0,0,0.17460836093281046,0,0,NORMAL
mscan,1,0.12,0,-0.08144033996540001,0,0,NORMAL
processtable,1,0.11,0,0.028461406061591532,0,0,NORMAL
normal,0,0.0,0,0.1783135607749542,0,0,NORMAL
neptune,1,1.0,1,-0.10935976327543473,1,1,ATTACK
normal,0,0.0,0,0.18015331860464623,0,0,NORMAL
satan,1,0.91,1,-0.030191265718261695,0,1,ATTACK
guess_passwd,1,0.04,0,0.15400790684658627,0,0,NORMAL
back,1,0.87,1,0.1349732861621042,0,1,ATTACK
guess_passwd,1,0.065,0,0.087627188619881,0,0,NORMAL
normal,0,0.0,0,0.16903148890852826,0,0,NORMAL
neptune,1,1.0,1,-0.08477800179838624,0,1,ATTACK
warezmaster,1,0.055,0,0.07737016319574919,0,0,NORMAL
guess_passwd,1,0.15,0,0.12129841175641043,0,0,NORMAL
smurf,1,1.0,1,0.06465178611949957,0,1,ATTACK
neptune,1,1.0,1,-0.05213407915581847,0,1,ATTACK
neptune,1,1.0,1,-0.0661927707554344,0,1,ATTACK
normal,0,0.125,0,0.0435460525165019,0,0,NORMAL
normal,0,0.195,0,0.02333022094854542,0,0,NORMAL
normal,0,0.0,0,0.1439922784269243,0,0,NORMAL
normal,0,0.0,0,0.18052780213054725,0,0,NORMAL
normal,0,0.0,0,0.17034271602052725,0,0,NORMAL
neptune,1,1.0,1,-0.06565315785624015,0,1,ATTACK
normal,0,0.0,0,0.1258557142520464,0,0,NORMAL
neptune,1,1.0,1,-0.06565315785624015,0,1,ATTACK
normal,0,0.0,0,0.17142095494989346,0,0,NORMAL
normal,0,0.0,0,0.17166178496507473,0,0,NORMAL
apache2,1,0.27,0,-0.06292280145039908,0,0,NORMAL
neptune,1,1.0,1,-0.0824182582949835,0,1,ATTACK
neptune,1,0.905,1,-0.08526741466210963,0,1,ATTACK
guess_passwd,1,0.145,0,-0.03051258673225099,0,0,NORMAL
normal,0,0.0,0,0.15963375981613087,0,0,NORMAL
neptune,1,1.0,1,-0.06327623276162364,0,1,ATTACK
normal,0,0.0,0,0.1723004837629103,0,0,NORMAL
neptune,1,1.0,1,-0.10395281284604385,1,1,ATTACK
normal,0,0.0,0,0.15178773785318644,0,0,NORMAL
normal,0,0.18,0,0.025466469541288117,0,0,NORMAL
normal,0,0.0,0,0.17992770621334842,0,0,NORMAL
normal,0,0.0,0,0.1743066062030113,0,0,NORMAL
neptune,1,1.0,1,-0.10427224691742032,1,1,ATTACK
neptune,1,1.0,1,-0.10935976327543473,1,1,ATTACK
mscan,1,0.365,0,-0.059176447363689655,0,0,NORMAL
satan,1,1.0,1,-0.12942694651314923,1,1,ATTACK
neptune,1,1.0,1,-0.06078922850084478,0,1,ATTACK
normal,0,0.0,0,0.18087308299854232,0,0,NORMAL
neptune,1,1.0,1,-0.08121721019584538,0,1,ATTACK
neptune,1,0.975,1,-0.09769011735820676,0,1,ATTACK
normal,0,1.0,1,0.07426506696683288,0,1,ATTACK
neptune,1,1.0,1,-0.06412771688173369,0,1,ATTACK
normal,0,0.0,0,0.171303988933871,0,0,NORMAL
normal,0,0.0,0,0.17723337336978423,0,0,NORMAL
neptune,1,1.0,1,-0.0622368653645039,0,1,ATTACK
satan,1,0.845,1,-0.030623701451072405,0,1,ATTACK
saint,1,1.0,1,0.00015271075770345588,0,1,ATTACK
neptune,1,1.0,1,-0.10848080332601129,1,1,ATTACK
snmpguess,1,0.13,0,0.09146640744463475,0,0,NORMAL
snmpguess,1,0.1275,0,0.09205229555072081,0,0,NORMAL
normal,0,0.0,0,0.10582231973712575,0,0,NORMAL
normal,0,0.0,0,0.16886745622043814,0,0,NORMAL
normal,0,0.0,0,0.11662851702006888,0,0,NORMAL
normal,0,0.0,0,0.1723506375807693,0,0,NORMAL
normal,0,0.0,0,0.1809381239976693,0,0,NORMAL
guess_passwd,1,0.035,0,0.14366532072594107,0,0,NORMAL
guess_passwd,1,0.045,0,0.14718585690285474,0,0,NORMAL
smurf,1,1.0,1,0.006498075431281725,0,1,ATTACK
neptune,1,1.0,1,-0.08116588571482353,0,1,ATTACK
warezmaster,1,0.575,1,0.0708940786148245,0,1,ATTACK
guess_passwd,1,0.08,0,0.0722977989179629,0,0,NORMAL
neptune,1,0.935,1,-0.05804122508408216,0,1,ATTACK
neptune,1,1.0,1,-0.08506461625625417,0,1,ATTACK
normal,0,0.0,0,0.14789960985456507,0,0,NORMAL
mscan,1,0.42,1,-0.09762589878330663,0,1,ATTACK
normal,0,0.0,0,0.10930044066035127,0,0,NORMAL
normal,0,0.0,0,0.17714704882927745,0,0,NORMAL
neptune,1,1.0,1,-0.10021876887759273,1,1,ATTACK
neptune,1,1.0,1,-0.08732398935489027,0,1,ATTACK
processtable,1,0.165,0,0.025198456551363824,0,0,NORMAL
normal,0,0.0,0,0.17669364174398727,0,0,NORMAL
normal,0,0.19,0,0.022210599007685017,0,0,NORMAL
normal,0,0.0,0,0.17289772982174967,0,0,NORMAL
warezmaster,1,0.38,0,-0.007457129591652234,0,0,NORMAL
mailbomb,1,0.05,0,0.10869723579742985,0,0,NORMAL
neptune,1,1.0,1,-0.0796032576594854,0,1,ATTACK
smurf,1,1.0,1,0.05275337156886484,0,1,ATTACK
normal,0,0.0,0,0.1690734919953471,0,0,NORMAL
smurf,1,0.955,1,0.006324643286157505,0,1,ATTACK
back,1,0.975,1,0.07916742121190307,0,1,ATTACK
normal,0,0.005,0,0.12819338633908806,0,0,NORMAL
apache2,1,0.115,0,-0.009285736281370305,0,0,NORMAL
neptune,1,1.0,1,-0.06578142826886657,0,1,ATTACK
neptune,1,1.0,1,-0.08075387531893474,0,1,ATTACK
neptune,1,1.0,1,-0.08970452972821663,0,1,ATTACK
normal,0,0.0,0,0.17455692137529977,0,0,NORMAL
neptune,1,1.0,1,-0.10427224691742032,1,1,ATTACK
neptune,1,0.895,1,-0.0586638889888198,0,1,ATTACK
normal,0,0.0,0,0.16993702335858663,0,0,NORMAL
neptune,1,1.0,1,-0.07562633918446537,0,1,ATTACK
normal,0,0.0,0,0.12838095070476152,0,0,NORMAL
neptune,1,1.0,1,-0.07991568908616453,0,1,ATTACK
apache2,1,0.52,1,0.0018949432772356611,0,1,ATTACK
normal,0,0.0,0,0.17429683491373527,0,0,NORMAL
normal,0,0.0,0,0.14499405615221572,0,0,NORMAL
satan,1,1.0,1,-0.15421432539714686,1,1,ATTACK
neptune,1,0.92,1,-0.11899895657654058,1,1,ATTACK
neptune,1,1.0,1,-0.10451911388477853,1,1,ATTACK
normal,0,0.0,0,0.18145518844764946,0,0,NORMAL
normal,0,0.0,0,0.180949912007911,0,0,NORMAL
normal,0,0.175,0,0.08133596243609797,0,0,NORMAL
smurf,1,1.0,1,0.017063808019414928,0,1,ATTACK
mailbomb,1,0.05,0,0.11417264979646274,0,0,NORMAL
normal,0,0.0,0,0.1761242494530545,0,0,NORMAL
neptune,1,1.0,1,-0.0991996407395549,0,1,ATTACK
normal,0,0.0,0,0.10670528420083786,0,0,NORMAL
normal,0,0.0,0,0.17025247636796365,0,0,NORMAL
normal,0,0.0,0,0.11738056536186892,0,0,NORMAL
neptune,1,1.0,1,-0.09277041845989431,0,1,ATTACK
smurf,1,1.0,1,0.050180527848941225,0,1,ATTACK
smurf,1,1.0,1,0.062112394099781754,0,1,ATTACK
normal,0,0.0,0,0.17545954497742433,0,0,NORMAL
mscan,1,0.935,1,-0.043756010815636515,0,1,ATTACK
normal,0,0.0,0,0.16866097520624057,0,0,NORMAL
normal,0,0.0,0,0.1629433808763378,0,0,NORMAL
normal,0,0.0,0,0.17280999623910742,0,0,NORMAL
neptune,1,1.0,1,-0.06142540422729559,0,1,ATTACK
warezmaster,1,0.165,0,-0.05797812816599346,0,0,NORMAL
neptune,1,1.0,1,-0.0621875366270952,0,1,ATTACK
mailbomb,1,0.04,0,0.1294438927123273,0,0,NORMAL
normal,0,0.14,0,0.08466773044546172,0,0,NORMAL
normal,0,0.0,0,0.17735990052248335,0,0,NORMAL
normal,0,0.0,0,0.1807183782321966,0,0,NORMAL
guess_passwd,1,0.21,0,-0.02105563532874588,0,0,NORMAL
apache2,1,0.535,1,-0.04338443821568072,0,1,ATTACK
normal,0,0.0,0,0.17873261139587265,0,0,NORMAL
normal,0,0.0,0,0.090889519138183,0,0,NORMAL
normal,0,0.0,0,0.17675720932226063,0,0,NORMAL
normal,0,0.0,0,0.13170388010543554,0,0,NORMAL
satan,1,1.0,1,-0.13897498107107709,1,1,ATTACK
normal,0,0.0,0,0.08853786688405585,0,0,NORMAL
smurf,1,0.905,1,0.020111857740556793,0,1,ATTACK
snmpguess,1,0.21,0,0.08898962146660372,0,0,NORMAL
guess_passwd,1,0.035,0,0.15157011530518227,0,0,NORMAL
snmpgetattack,1,0.0,0,0.08928471439364871,0,0,NORMAL
neptune,1,1.0,1,-0.10993258635117886,1,1,ATTACK
normal,0,0.0,0,0.13490375553706652,0,0,NORMAL
mscan,1,0.465,1,-0.04654758459106578,0,1,ATTACK
neptune,1,1.0,1,-0.10472365315977339,1,1,ATTACK
guess_passwd,1,0.13,0,0.12075463896121102,0,0,NORMAL
normal,0,0.0,0,0.11469007035557599,0,0,NORMAL
guess_passwd,1,0.05,0,0.14372887810698848,0,0,NORMAL
normal,0,0.0,0,0.17353501385206938,0,0,NORMAL
normal,0,0.0,0,0.07105275263503269,0,0,NORMAL
ipsweep,1,1.0,1,-0.025931002235662914,0,1,ATTACK
satan,1,0.85,1,-0.05400841676073331,0,1,ATTACK
normal,0,0.0,0,0.1783207822346522,0,0,NORMAL
normal,0,0.21,0,0.023491447800694676,0,0,NORMAL
satan,1,1.0,1,-0.1302762390160529,1,1,ATTACK
normal,0,0.02,0,0.07552177428972184,0,0,NORMAL
neptune,1,1.0,1,-0.06142374706887377,0,1,ATTACK
normal,0,0.0,0,0.14362855894705157,0,0,NORMAL
neptune,1,1.0,1,-0.08466890342550082,0,1,ATTACK
normal,0,0.0,0,0.17380878700231372,0,0,NORMAL
normal,0,0.0,0,0.11658517070030727,0,0,NORMAL
normal,0,0.0,0,0.17910577173021208,0,0,NORMAL
normal,0,0.0,0,0.17367948188536303,0,0,NORMAL
normal,0,0.0,0,0.11992649174723069,0,0,NORMAL
normal,0,0.0,0,0.17899539475113213,0,0,NORMAL
ps,1,0.28,0,0.059494625604606555,0,0,NORMAL
normal,0,0.0,0,0.1669327479504633,0,0,NORMAL
warezmaster,1,0.25,0,0.06339670370006983,0,0,NORMAL
normal,0,0.0,0,0.1454161781425109,0,0,NORMAL
processtable,1,0.31,0,-0.08125155568474218,0,0,NORMAL
warezmaster,1,0.43,1,0.10140298962747646,0,1,ATTACK
normal,0,0.0,0,0.17060434407856412,0,0,NORMAL
normal,0,0.0,0,0.020597750474506404,0,0,NORMAL
normal,0,0.0,0,0.17974818588255576,0,0,NORMAL
apache2,1,0.52,1,-0.022712048678252827,0,1,ATTACK
neptune,1,1.0,1,-0.0474780497650642,0,1,ATTACK
neptune,1,1.0,1,-0.06565315785624015,0,1,ATTACK
normal,0,0.0,0,0.1729120826146145,0,0,NORMAL
normal,0,0.0,0,0.17600191245707664,0,0,NORMAL
normal,0,0.99,1,-0.04912884945080853,0,1,ATTACK
normal,0,0.0,0,0.18105299743407177,0,0,NORMAL
processtable,1,0.11,0,0.03750048916872811,0,0,NORMAL
normal,0,0.0,0,0.1750261317557968,0,0,NORMAL
mailbomb,1,0.07,0,0.1244247467999346,0,0,NORMAL
normal,0,0.0,0,0.18107875563063908,0,0,NORMAL
neptune,1,1.0,1,-0.0898035903858434,0,1,ATTACK
neptune,1,1.0,1,-0.10724105335597245,1,1,ATTACK
neptune,1,1.0,1,-0.06912592811475693,0,1,ATTACK
normal,0,0.11,0,-0.010792279868628851,0,0,NORMAL
normal,0,0.0,0,0.15465626310320257,0,0,NORMAL
mscan,1,0.4,1,-0.09054408183495255,0,1,ATTACK
normal,0,0.0,0,0.11052851473980713,0,0,NORMAL
normal,0,0.0,0,0.17823525932514633,0,0,NORMAL
normal,0,0.0,0,0.17759528296735005,0,0,NORMAL
normal,0,0.0,0,0.1177763162261179,0,0,NORMAL
neptune,1,1.0,1,-0.07928679925834303,0,1,ATTACK
satan,1,0.995,1,-0.15376439810040388,1,1,ATTACK
normal,0,0.185,0,0.14047077227322297,0,0,NORMAL
normal,0,0.0,0,0.11015464059519758,0,0,NORMAL
mscan,1,0.305,0,-0.038778285574871285,0,0,NORMAL
smurf,1,0.94,1,-0.02925095550637602,0,1,ATTACK
satan,1,1.0,1,-0.14213968371762697,1,1,ATTACK
smurf,1,0.99,1,0.010088501488882518,0,1,ATTACK
guess_passwd,1,0.07,0,0.15330395212382558,0,0,NORMAL
neptune,1,0.99,1,-0.09740552229725274,0,1,ATTACK
neptune,1,1.0,1,-0.0935283995114975,0,1,ATTACK
neptune,1,1.0,1,-0.0743890184435625,0,1,ATTACK
normal,0,0.2,0,0.017293529645780126,0,0,NORMAL
normal,0,1.0,1,-0.034940334747115775,0,1,ATTACK
mailbomb,1,0.015,0,0.13422645321085686,0,0,NORMAL
normal,0,0.0,0,0.18057389664286738,0,0,NORMAL
processtable,1,0.21,0,-0.04093172748608953,0,0,NORMAL
normal,0,0.0,0,0.08923621842418994,0,0,NORMAL
normal,0,0.0,0,0.17837049462722,0,0,NORMAL
neptune,1,1.0,1,-0.07419473943234212,0,1,ATTACK
normal,0,0.0,0,0.17703128317249578,0,0,NORMAL
neptune,1,1.0,1,-0.06335473384331836,0,1,ATTACK
saint,1,1.0,1,-0.1344998785224002,1,1,ATTACK
processtable,1,0.21,0,0.008328516045285228,0,0,NORMAL
normal,0,0.0,0,0.17273175334502056,0,0,NORMAL
normal,0,0.0,0,0.1674365680458474,0,0,NORMAL
normal,0,0.0,0,0.1789524279060727,0,0,NORMAL
normal,0,0.0,0,0.16299495391381208,0,0,NORMAL
normal,0,0.09,0,0.11237039977845342,0,0,NORMAL
processtable,1,0.19,0,-0.04110633857964341,0,0,NORMAL
neptune,1,1.0,1,-0.07648503900435677,0,1,ATTACK
neptune,1,1.0,1,-0.07718059188141058,0,1,ATTACK
normal,0,0.0,0,0.16860631936471393,0,0,NORMAL
mailbomb,1,0.015,0,0.139919001762009,0,0,NORMAL
neptune,1,0.995,1,-0.10102907901229052,1,1,ATTACK
normal,0,0.0,0,0.12299259108991528,0,0,NORMAL
normal,0,0.0,0,0.18085223132616718,0,0,NORMAL
